Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1264655,2015-07-22 17:07:29,2015-11-29 21:22:22,26312316,947243376,0,36,528,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/001235/SRR1264655,SRX528392,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP041500,PRJNA245536,2,245536,SRS598233,SAMN02738999,simple,9031,Gallus gallus,GSM1375810,,,,,,,no,,,,,GEO,SRA160108,,public,606EE3ECEC1C0651C61897580C2A03B6,3B6F345128486F59836FC1E3BA587B6F
SRR1264656,2015-07-22 17:07:29,2015-11-29 22:43:12,16541357,595488852,0,36,320,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/001235/SRR1264656,SRX528393,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP041500,PRJNA245536,2,245536,SRS598234,SAMN02739000,simple,9031,Gallus gallus,GSM1375811,,,,,,,no,,,,,GEO,SRA160108,,public,948B6BA94287629A7F43CC00E0B45129,BF2ED2EDC5F00CC88DB47291EDB1D6B7
SRR1264657,2015-07-22 17:07:29,2015-11-29 22:22:03,34908744,1256714784,0,36,789,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/001235/SRR1264657,SRX528394,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP041500,PRJNA245536,2,245536,SRS598235,SAMN02739003,simple,9031,Gallus gallus,GSM1375812,,,,,,,no,,,,,GEO,SRA160108,,public,BB752B349595CD3BD587828D2F311777,DC5A5E4428A6EDBF01A3583650C33610
SRR1264658,2015-07-22 17:07:29,2015-11-29 22:38:30,22020364,792733104,0,36,455,,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/001235/SRR1264658,SRX528395,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP041500,PRJNA245536,2,245536,SRS598236,SAMN02738997,simple,9031,Gallus gallus,GSM1375813,,,,,,,no,,,,,GEO,SRA160108,,public,EF803453EA119C66FE336C7CDA0345AE,69446F6C1FF032B2B7F6A9AC784C1E27
SRR1264659,2015-07-22 17:07:29,2015-11-29 21:21:23,16875131,607504716,0,36,339,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/001235/SRR1264659,SRX528396,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP041500,PRJNA245536,2,245536,SRS598254,SAMN02739005,simple,9031,Gallus gallus,GSM1375814,,,,,,,no,,,,,GEO,SRA160108,,public,45387841EAC8B39E89BB84B50360B3EE,03F2997059FE073D2CDF577FD12F968B
SRR1264660,2015-07-22 17:07:29,2015-11-29 22:54:41,21205253,763389108,0,36,440,,https://sra-download.ncbi.nlm.nih.gov/traces/sra21/SRR/001235/SRR1264660,SRX528397,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP041500,PRJNA245536,2,245536,SRS598237,SAMN02738998,simple,9031,Gallus gallus,GSM1375815,,,,,,,no,,,,,GEO,SRA160108,,public,89D19F53D4605C5794180EF772AF2D5B,08C481D7106E09743AEDEF0849659D25
SRR1264661,2015-07-22 17:07:29,2015-11-29 21:38:06,37336794,1344124584,0,36,1396,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/001235/SRR1264661,SRX528398,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP041500,PRJNA245536,2,245536,SRS598255,SAMN02739004,simple,9031,Gallus gallus,GSM1375816,,,,,,,no,,,,,GEO,SRA160108,,public,9DB437277ED0E8D2178B998BAFEAF7EA,CBF19F154C974A5E40EA0C691DC64763
SRR1264662,2015-07-22 17:07:29,2015-11-29 21:28:48,34980986,1259315496,0,36,1220,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/001235/SRR1264662,SRX528399,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP041500,PRJNA245536,2,245536,SRS598238,SAMN02739002,simple,9031,Gallus gallus,GSM1375817,,,,,,,no,,,,,GEO,SRA160108,,public,5E08981ACB54E8D8B19E4BB66E781BD1,7A04BFB7E5BDC6E56FAC6FC408D7022B
SRR1264663,2015-07-22 17:07:29,2015-11-29 21:36:18,36418937,1311081732,0,36,1397,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/001235/SRR1264663,SRX528400,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP041500,PRJNA245536,2,245536,SRS598256,SAMN02739007,simple,9031,Gallus gallus,GSM1375818,,,,,,,no,,,,,GEO,SRA160108,,public,208A764871C2CAA79CE162041FF67A2E,FB09C29A43178AC6152FA564331D3AFD
SRR1264664,2015-07-22 17:07:28,2015-11-29 22:35:19,37690805,1356868980,0,36,1430,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/001235/SRR1264664,SRX528401,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP041500,PRJNA245536,2,245536,SRS598257,SAMN02739006,simple,9031,Gallus gallus,GSM1375819,,,,,,,no,,,,,GEO,SRA160108,,public,3F714C8DF84E38437BF0FD248A69C5EB,32EDD8A785B8BF2D9E808610C9C19732
SRR1264665,2015-07-22 17:07:29,2015-11-29 22:24:11,33703504,1213326144,0,36,1189,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/001235/SRR1264665,SRX528402,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP041500,PRJNA245536,2,245536,SRS598239,SAMN02738983,simple,9031,Gallus gallus,GSM1375820,,,,,,,no,,,,,GEO,SRA160108,,public,6AFD6C23C154ECA3C4FEE608DADBE55D,38B8BBA2C21FA2044F25F0F1BA9242BD
SRR1264666,2015-07-22 17:07:29,2015-11-29 21:29:55,35434763,1275651468,0,36,1258,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/001235/SRR1264666,SRX528403,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP041500,PRJNA245536,2,245536,SRS598240,SAMN02738985,simple,9031,Gallus gallus,GSM1375821,,,,,,,no,,,,,GEO,SRA160108,,public,731EB41C0B63B109C7829D793B5A5D64,72AB7810C2192566EC898CB5D2829B67
SRR1264667,2015-07-22 17:07:29,2015-11-29 21:29:24,48244500,2026269000,0,42,1435,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/001235/SRR1264667,SRX528404,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041500,PRJNA245536,2,245536,SRS598241,SAMN02738986,simple,9031,Gallus gallus,GSM1375822,,,,,,,no,,,,,GEO,SRA160108,,public,1366CBC50D90DCBD5D907BB1646662E5,6C70FD3BCF5A8921B4E7E10B81354AEF
SRR1264668,2015-07-22 17:07:29,2015-11-29 21:31:20,47450073,1992903066,0,42,1412,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/001235/SRR1264668,SRX528405,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041500,PRJNA245536,2,245536,SRS598242,SAMN02738982,simple,9031,Gallus gallus,GSM1375823,,,,,,,no,,,,,GEO,SRA160108,,public,2E1163B3AEFE701F26B2BF4795FE5656,AA9A582E58B0668CBDBB7EAFE930A3A7
SRR1264669,2015-07-22 17:07:29,2015-11-29 21:38:06,46005523,1932231966,0,42,1369,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/001235/SRR1264669,SRX528406,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041500,PRJNA245536,2,245536,SRS598243,SAMN02738984,simple,9031,Gallus gallus,GSM1375824,,,,,,,no,,,,,GEO,SRA160108,,public,5E29498ABEEAE42948C0AD40F5742870,A6D7999A923FFC70D033E9F09227BDE7
SRR1264670,2015-07-22 17:07:29,2015-11-29 22:28:24,40531153,1702308426,0,42,1211,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/001235/SRR1264670,SRX528407,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041500,PRJNA245536,2,245536,SRS598244,SAMN02738989,simple,9031,Gallus gallus,GSM1375825,,,,,,,no,,,,,GEO,SRA160108,,public,17765DC2D033697486D6C611696101CD,5005C537E66F614CE66306CEE3593F18
SRR1264671,2015-07-22 17:07:29,2015-11-29 21:47:30,51173391,2149282422,0,42,1432,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/001235/SRR1264671,SRX528408,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041500,PRJNA245536,2,245536,SRS598245,SAMN02738987,simple,9031,Gallus gallus,GSM1375826,,,,,,,no,,,,,GEO,SRA160108,,public,BD59A853BAF4D16D7EB561C93869BBFC,1CFB76D3AA4E202A0A60AAB2048DE0F8
SRR1264672,2015-07-22 17:07:29,2015-11-29 21:40:58,49641841,2084957322,0,42,1392,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/001235/SRR1264672,SRX528409,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041500,PRJNA245536,2,245536,SRS598246,SAMN02738993,simple,9031,Gallus gallus,GSM1375827,,,,,,,no,,,,,GEO,SRA160108,,public,8CDC71A8EBD2BE280F352AF671DC107F,8F59ED1450A2D585D23EB5440601A03C
SRR1635918,2014-11-04 02:17:10,2014-11-04 02:10:57,34410159,6882031800,34410159,200,4562,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001597/SRR1635918,SRX483303,,RNA-Seq,unspecified,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP039377,PRJNA229361,,229361,SRS567749,SAMN02415003,simple,9031,Gallus gallus,Magnum in D3,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA111797,,public,2CFFC236C7E08B8FDF4C6B0EE6D27886,B57C3A82C3BA400C19CC9FAD038BBE1C
SRR1636051,2014-11-04 02:31:09,2014-11-04 02:25:41,35619560,7123912000,35619560,200,4724,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001597/SRR1636051,SRX483304,,RNA-Seq,unspecified,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP039377,PRJNA229361,,229361,SRS567750,SAMN02415004,simple,9031,Gallus gallus,Magnum in D4,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA111797,,public,F34D3C6592CEC827395169A7CD621136,1ABCB219403631CD6B5C524FB2122777
SRR1639602,2014-11-04 03:27:10,2014-11-04 03:23:56,35619560,7123912000,35619560,200,4724,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001601/SRR1639602,SRX483305,,RNA-Seq,unspecified,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP039377,PRJNA229361,,229361,SRS567751,SAMN02415005,simple,9031,Gallus gallus,Magnum in L,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA111797,,public,F34D3C6592CEC827395169A7CD621136,1ABCB219403631CD6B5C524FB2122777
SRR942365,2015-03-16 09:32:10,2013-07-23 12:23:39,21532434,4521811140,21532434,210,3389,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000920/SRR942365,SRX327229,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP028166,PRJNA213101,,213101,SRS463611,SAMN02261958,simple,9031,Gallus gallus,GSM1194017,,,,,,,no,,,,,GEO,SRA095923,,public,6A5F890DCB6957AA9A05D18EC989ADC4,51EF8EAAA519230CC36B3B3F6CCB35B0
SRR942366,2015-03-16 09:32:10,2013-07-23 12:24:26,22784659,4784778390,22784659,210,3594,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000920/SRR942366,SRX327230,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP028166,PRJNA213101,,213101,SRS463612,SAMN02261952,simple,9031,Gallus gallus,GSM1194018,,,,,,,no,,,,,GEO,SRA095923,,public,B7CC01D815E35E372072303AE8A945B1,13A973AB8BDFB3D01EC6EEF26C146EB8
SRR942367,2015-03-16 09:32:10,2013-07-23 12:23:38,21072421,4425208410,21072421,210,3325,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000920/SRR942367,SRX327231,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP028166,PRJNA213101,,213101,SRS463613,SAMN02261954,simple,9031,Gallus gallus,GSM1194019,,,,,,,no,,,,,GEO,SRA095923,,public,50042D93145A336BAC9EA9CC6B2F1289,83B47C8FAB94B48F3931B048E071723C
SRR942368,2015-03-16 09:32:10,2013-07-23 12:23:26,18730773,3933462330,18730773,210,2941,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000920/SRR942368,SRX327232,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP028166,PRJNA213101,,213101,SRS463614,SAMN02261959,simple,9031,Gallus gallus,GSM1194020,,,,,,,no,,,,,GEO,SRA095923,,public,23A62306A5A28F92384746126699FD84,56071823F7703A3FF046F468D38275C9
SRR942369,2015-03-16 09:32:10,2013-07-23 12:24:21,20782169,4364255490,20782169,210,3256,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000920/SRR942369,SRX327233,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP028166,PRJNA213101,,213101,SRS463615,SAMN02261956,simple,9031,Gallus gallus,GSM1194021,,,,,,,no,,,,,GEO,SRA095923,,public,D4E9C67EAEF7444DF6AAC00ED0E78F12,F9A46306A53BE10640E6D3A08EB1F9F4
SRR942370,2015-03-16 09:32:10,2013-07-23 12:22:34,20904371,4389917910,20904371,210,3262,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000920/SRR942370,SRX327234,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP028166,PRJNA213101,,213101,SRS463616,SAMN02261957,simple,9031,Gallus gallus,GSM1194022,,,,,,,no,,,,,GEO,SRA095923,,public,5A3FF48F8F78B9289B3E9AC52F9DBE6E,4FB614E72C01D09A26178FBFA0D13284
SRR942371,2015-03-16 09:32:10,2013-07-23 12:21:55,17553820,3686302200,17553820,210,2747,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000920/SRR942371,SRX327235,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP028166,PRJNA213101,,213101,SRS463617,SAMN02261962,simple,9031,Gallus gallus,GSM1194023,,,,,,,no,,,,,GEO,SRA095923,,public,0798A7F46E158C30A60AA96A5759DADF,1C78007E5A62A4F231BC0B8194126EE4
SRR942372,2015-03-16 09:32:10,2013-07-23 12:21:20,14926421,3134548410,14926421,210,2334,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000920/SRR942372,SRX327236,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP028166,PRJNA213101,,213101,SRS463618,SAMN02261961,simple,9031,Gallus gallus,GSM1194024,,,,,,,no,,,,,GEO,SRA095923,,public,EA7DEF15ABAFC5EC2B6FCA05A1B76F31,9604A11DC3FB4C2196DC990D76D6CD1C
SRR942373,2015-03-16 09:32:10,2013-07-23 12:23:06,20710724,4349252040,20710724,210,3240,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000920/SRR942373,SRX327237,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP028166,PRJNA213101,,213101,SRS463619,SAMN02261963,simple,9031,Gallus gallus,GSM1194025,,,,,,,no,,,,,GEO,SRA095923,,public,CF3793AB6EAA993D58637EDF97479CD5,648869A2E29B940ADA0407CD16EADA3D
SRR942374,2015-03-16 09:32:10,2013-07-23 12:24:26,21936461,4606656810,21936461,210,3439,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000920/SRR942374,SRX327238,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP028166,PRJNA213101,,213101,SRS463620,SAMN02261965,simple,9031,Gallus gallus,GSM1194026,,,,,,,no,,,,,GEO,SRA095923,,public,98990D56406DBC9EA6C9A6EE3F306631,C9973A0B315CAB8A088D294931378082
SRR942375,2015-03-16 09:32:10,2013-07-23 12:23:55,20259873,4254573330,20259873,210,3176,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000920/SRR942375,SRX327239,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP028166,PRJNA213101,,213101,SRS463621,SAMN02261964,simple,9031,Gallus gallus,GSM1194027,,,,,,,no,,,,,GEO,SRA095923,,public,B2D2A6D64EA8416E96CB0C22E2579B21,055AECA0C8936597FE0849455D26DC09
SRR943351,2014-01-20 10:18:06,2013-07-26 13:15:33,33203204,3353523604,0,101,2145,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000921/SRR943351,SRX328086,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017959,PRJNA186646,2,186646,SRS464368,SAMN02265397,simple,9031,Gallus gallus,GSM1196055,,,,,,,no,,,,,GEO,SRA064905,,public,3EA96904268A140AE69322B5FB776CB3,51167F677EF8449B553431FB69E4FFE4
SRR954945,2015-07-22 17:10:40,2015-08-12 22:05:35,14881453,729191197,0,49,481,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/000932/SRR954945,SRX341868,E27,miRNA-Seq,RT-PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP028956,PRJNA215695,,215695,SRS471957,SAMN02318758,simple,8839,Anas platyrhynchos,Embryos_1,,,,,,,no,,,,,"INSTITUTE OF ANIMAL SCIENCES(IAS), CHINESE ACADEMY",SRA098308,,public,F88EAE45AD84269210B77EEB3EADE160,579A6017F5846737CAF4F0D395EBB0BA
SRR1012909,2015-07-22 17:06:10,2015-12-09 19:40:34,7484121,246975993,0,33,155,,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/000989/SRR1012909,SRX365194,,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP031474,PRJNA222889,2,222889,SRS491572,SAMN02377797,simple,9031,Gallus gallus,GSM1244703,,,,,male,,no,,,,,GEO,SRA107273,,public,E10B159C0D96C31E2977F25CF09F4AAF,756698C1CA86D3003C2580749C225C21
SRR1012910,2015-07-22 17:06:10,2015-12-09 16:14:16,6890953,227401449,0,33,142,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/000989/SRR1012910,SRX365195,,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP031474,PRJNA222889,2,222889,SRS491574,SAMN02377799,simple,9031,Gallus gallus,GSM1244704,,,,,male,,no,,,,,GEO,SRA107273,,public,B08C516C2D01EB63BC17C4C42F8339D5,28A5B46F2A405166FD4487A1A2BD97BD
SRR1012911,2015-07-22 17:06:10,2015-12-09 19:40:05,6164905,203441865,0,33,127,,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/000989/SRR1012911,SRX365196,,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP031474,PRJNA222889,2,222889,SRS491575,SAMN02377798,simple,9031,Gallus gallus,GSM1244705,,,,,male,,no,,,,,GEO,SRA107273,,public,78FD293BE83AEFC746FF86C7FB92D65C,A7DA9D71FF57AF48F463F47794C6C55E
SRR1039350,2014-06-25 16:13:03,2013-11-26 12:18:25,15465941,773297050,0,50,388,Gallus_gallus-2.1,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/001014/SRR1039350,SRX384257,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033340,PRJNA229973,2,229973,SRS508094,SAMN02422555,simple,9031,Gallus gallus,GSM1275640,,,,,,,no,,,,,GEO,SRA114243,,public,3D4BA88ECA9E53306D11B409353758FE,0F626C9DEF9808181376B65DF1BCB088
SRR1039351,2014-06-25 16:13:03,2013-11-26 12:14:45,13187084,659354200,0,50,331,Gallus_gallus-2.1,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/001014/SRR1039351,SRX384258,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033340,PRJNA229973,2,229973,SRS508093,SAMN02422552,simple,9031,Gallus gallus,GSM1275641,,,,,,,no,,,,,GEO,SRA114243,,public,E85BE406588E18112E560AD2D2BCBF96,BED3C4D1C69A441E39CD2B9A2D06E31B
SRR1039352,2014-06-25 16:13:03,2013-11-26 12:18:19,15662265,783113250,0,50,393,Gallus_gallus-2.1,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/001014/SRR1039352,SRX384259,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033340,PRJNA229973,2,229973,SRS508095,SAMN02422554,simple,9031,Gallus gallus,GSM1275642,,,,,,,no,,,,,GEO,SRA114243,,public,13B5BAB17CC7E72CD3651D5F1BCA1A98,BD2E30A565B2C083E7AFD488705E4B94
SRR1039353,2014-06-25 16:13:03,2013-11-26 12:14:49,12807271,640363550,0,50,321,Gallus_gallus-2.1,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/001014/SRR1039353,SRX384260,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033340,PRJNA229973,2,229973,SRS508096,SAMN02422551,simple,9031,Gallus gallus,GSM1275643,,,,,,,no,,,,,GEO,SRA114243,,public,7E440F4346F29BA5CF3C70DE4F941E32,68D210BC884086BF4B96933832087371
SRR1039354,2014-06-25 16:13:03,2013-11-26 12:14:57,13079173,653958650,0,50,330,Gallus_gallus-2.1,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/001014/SRR1039354,SRX384261,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033340,PRJNA229973,2,229973,SRS508097,SAMN02422556,simple,9031,Gallus gallus,GSM1275644,,,,,,,no,,,,,GEO,SRA114243,,public,DB2EC06291F5B1A67400CFEF54977704,1C3A557B969725D1531908957D45EAC1
SRR1039355,2014-06-25 16:13:03,2013-11-26 12:15:10,13240875,662043750,0,50,334,Gallus_gallus-2.1,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/001014/SRR1039355,SRX384262,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033340,PRJNA229973,2,229973,SRS508098,SAMN02422553,simple,9031,Gallus gallus,GSM1275645,,,,,,,no,,,,,GEO,SRA114243,,public,0E4B31DD9A448DC21AEDEEA00DBFF53A,0D63F974E0AC7B02719C9C9B94B27D95
SRR1048367,2014-05-01 12:04:07,2013-12-12 14:25:08,18601103,3757422806,18601103,202,2562,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/001023/SRR1048367,SRX388894,,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033603,PRJNA222780,,222780,SRS512751,SAMN02439026,simple,9031,Gallus gallus,7127_F14_GCCAAT_L004_R1,,,,,F,,no,,,,,,SRA115505,,public,6D774148B75AD2ED345125C48553FFD8,7228F62319CB05605349E511D1088BDE
SRR1048528,2014-05-01 12:04:07,2013-12-12 15:47:05,15669709,3165281218,15669709,202,2160,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/001023/SRR1048528,SRX391122,7127_F14_GCCAAT_L006,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033603,PRJNA222780,,222780,SRS514446,SAMN02439028,simple,9031,Gallus gallus,7127_F14_GCCAAT_L006_R1,,,,,F,,no,,,,,,SRA115505,,public,367F85A51DE0811186BA91202D83A5EC,0423661247108B208F64677D9EB67FAA
SRR1048529,2014-05-01 12:04:07,2013-12-12 15:48:51,18445942,3726080284,18445942,202,2513,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/001023/SRR1048529,SRX391123,7127_F14_GCCAAT_L008,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033603,PRJNA222780,,222780,SRS514447,SAMN02439030,simple,9031,Gallus gallus,7127_F14_GCCAAT_L008_R1,,,,,F,,no,,,,,,SRA115505,,public,1101976D4AE5C855EFDED3EBE641E9D6,2EC3CE8C01D47D89046D02FD384D1890
SRR1048530,2014-05-01 12:04:07,2013-12-12 15:48:29,16875156,3408781512,16875156,202,2322,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/001023/SRR1048530,SRX391124,7127_F16_CTTGTA_L006,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033603,PRJNA222780,,222780,SRS514448,SAMN02439032,simple,9031,Gallus gallus,7127_F16_CTTGTA_L006_R1,,,,,F,,no,,,,,,SRA115505,,public,A284420A1744671F8FDCC67BEF26FA60,8C5530EC98D999540A6022E3F1ED8DF3
